label,volume,skel_size,cable_length,tag
3908,25917,114,1516.6308220789106,medium
4990,41955,102,1517.028188514336,medium
9465,64941,80,1518.2492875701332,medium
5042,48744,98,1518.884142994679,medium
7496,45990,100,1519.7487397166278,medium
4712,59592,100,1521.7531383236235,medium
7874,65644,116,1521.823216991087,medium
4197,52572,112,1522.0938223900655,medium
6607,39757,90,1522.177002429737,medium
9285,69372,108,1523.5307273447793,medium
3693,36548,132,1524.464353891549,medium
9625,36821,91,1524.5636751230102,medium
4283,32768,92,1524.922168433798,medium
6257,38326,108,1525.5351259517747,medium
3560,34271,101,1526.4632106001288,medium
8523,43383,68,1527.9213970104286,medium
3667,54992,104,1528.4051701233616,medium
4240,43672,95,1528.59248737465,medium
4172,32271,108,1528.9964445511328,medium
6150,43977,92,1529.5214060492815,medium
10007,45224,85,1529.7352209712597,medium
9174,30194,120,1530.4796473978208,medium
4097,116616,99,1531.211941184907,medium
10280,66125,112,1531.5921175858998,medium
7504,40815,107,1532.099269839703,medium
4355,43891,112,1532.4585971767694,medium
4936,34075,104,1532.732968313589,medium
8721,88164,105,1532.8200221991196,medium
8432,42801,87,1532.8994365009503,medium
8648,78841,98,1533.7243260719838,medium
4988,49510,88,1533.777027886761,medium
8649,102349,120,1533.9409659971789,medium
4217,59881,109,1533.9779562528947,medium
8508,76707,99,1534.378039583518,medium
7783,38725,112,1534.7819967600017,medium
9630,39820,124,1535.3987200158194,medium
7205,42777,89,1536.4827015562705,medium
7863,79147,112,1536.670314413462,medium
8710,40552,88,1536.7192484110965,medium
10349,24618,106,1537.0588836348954,medium
6067,48586,114,1537.0843324629425,medium
7595,35333,99,1537.5441379821295,medium
9154,163302,80,1537.8600991387852,medium
10392,27605,96,1537.8780164911495,medium
7402,87017,103,1539.8683715916404,medium
6194,57571,92,1540.700499111755,medium
9691,48780,113,1541.2012474427552,medium
9609,42578,92,1541.3431008283485,medium
8863,36437,120,1541.434862586018,medium
4319,44391,120,1541.5824726863912,medium
10310,109338,97,1542.2928685669074,medium
10001,64950,102,1543.0950262050935,medium
7081,47500,116,1543.1386072018686,medium
8551,42460,103,1543.3296901909985,medium
5309,75701,83,1543.6064846964157,medium
9254,57534,120,1544.3011410197628,medium
9959,51440,102,1545.1232055875794,medium
5214,35819,112,1545.1467715467052,medium
8524,39358,100,1545.3965278817564,medium
3951,47853,104,1545.421142683525,medium
8590,24346,120,1545.4628408113792,medium
4268,57472,92,1546.1899970935988,medium
9305,30823,112,1546.579910763578,medium
6459,71042,87,1547.0896875431033,medium
4330,41380,96,1548.5617922540896,medium
4805,37826,93,1549.490710928722,medium
6256,27717,88,1550.545341797158,medium
3819,63986,96,1550.861411061832,medium
9701,424400,146,1551.017602880202,medium
6606,54902,104,1551.1820800906248,medium
4528,44370,87,1551.324767502496,medium
6967,56975,96,1551.4326704519544,medium
4328,38988,117,1551.562256491618,medium
10673,150187,136,1551.7175061756918,medium
4861,46657,104,1551.748739716628,medium
6624,177389,100,1551.7525054544694,medium
8778,42391,94,1551.8773836219952,medium
6713,32021,110,1552.7855613407187,medium
7509,23715,108,1552.9112735345225,medium
4209,64011,120,1552.956737400218,medium
4659,38349,114,1553.652874957866,medium
7653,51117,104,1554.619617914493,medium
7492,37382,92,1555.7596346159037,medium
4628,37039,128,1556.1436848627568,medium
6278,50403,109,1556.7310854446682,medium
8636,46832,103,1557.1557835770604,medium
4259,42988,90,1557.31848602658,medium
4634,46906,102,1557.3639498922755,medium
4004,57105,103,1557.4510037778068,medium
9243,160615,94,1558.628629944848,medium
4791,37830,89,1558.8167812224142,medium
3843,30039,101,1559.3050753892298,medium
9220,51798,112,1559.5633053342606,medium
6338,33346,113,1560.2170188457944,medium
3495,45016,108,1560.257560022988,medium
7305,30575,111,1560.342731039599,medium
5179,46972,104,1560.3805553215932,medium
6776,58598,98,1560.6530435894915,medium
6664,54472,94,1560.8044194277068,medium
3846,54353,126,1561.1876356482812,medium
5107,36400,92,1561.225351822257,medium
4960,68878,72,1561.939097467127,medium
4272,93614,120,1563.1693023224288,medium
3622,104551,95,1563.19109212098,medium
3809,42536,112,1563.2960633588748,medium
7846,40301,124,1563.3415272245702,medium
7041,76280,110,1564.012215954172,medium
7401,63888,91,1564.3043963353373,medium
6669,101546,106,1564.5826413180164,medium
9485,28398,114,1564.6080901460632,medium
8361,40217,110,1564.8786955450416,medium
6850,43350,106,1566.5870399250116,medium
5221,38500,84,1566.6702199646836,medium
7338,90177,103,1567.2445191743882,medium
7466,54857,116,1567.3532561501245,medium
9490,20689,100,1568.7163166995329,medium
3555,65956,65,1568.814589088351,medium
6293,39930,88,1569.5611132001973,medium
8647,44965,83,1569.7492644777633,medium
10313,43861,108,1570.4939057206889,medium
3639,65550,106,1570.6433986899829,medium
6740,36413,96,1571.61014164661,medium
7522,37393,109,1571.718878622346,medium
4894,36399,104,1572.4974703014063,medium
6708,48912,100,1572.7726754645037,medium
6907,45263,112,1572.7943585547096,medium
9419,17473,116,1573.3513732812037,medium
6461,47990,97,1573.4301547138791,medium
4324,23873,128,1573.431096848176,medium
8608,60019,108,1574.0790536449304,medium
3779,141415,96,1574.504800619965,medium
7306,27808,112,1575.117758137941,medium
6738,42758,114,1575.2634853693935,medium
4242,42479,128,1575.459276230662,medium
7794,155518,155,1577.3445533849113,medium
4724,46894,92,1578.4889830321868,medium
3776,64493,120,1578.899745766093,medium
6496,92655,114,1579.5912835596214,medium
7493,47403,112,1580.0122159541722,medium
7470,36217,108,1580.1398110168966,medium
4232,51914,107,1580.224148007229,medium
9169,43395,100,1580.5617922540896,medium
6982,70939,96,1581.4036570431908,medium
4221,30278,94,1581.8245894377417,medium
5202,61065,96,1582.2701366340602,medium
7398,42174,102,1582.4404786672812,medium
4106,70619,91,1582.7535081123733,medium
7410,32517,129,1584.473365921904,medium
4431,32356,102,1585.6065770658925,medium
3583,30076,132,1585.8440660550136,medium
10652,136140,105,1586.7058377737455,medium
6638,37979,77,1587.1615546307094,medium
10196,139505,106,1587.6309907105365,medium
5259,39987,89,1587.802058662017,medium
9353,74708,95,1588.2438401204954,medium
6736,41860,96,1588.6261142067733,medium
6431,41344,96,1590.0592534236455,medium
4993,72845,92,1590.276418109976,medium
7845,39860,120,1590.4262203444127,medium
4274,52775,124,1591.584154398187,medium
9682,72804,103,1591.973666433547,medium
6986,36084,100,1592.0644860569191,medium
8362,56395,100,1592.383487033156,medium
6981,83635,96,1592.7825215211374,medium
8877,53354,112,1592.9718297493648,medium
9471,107318,104,1593.2462008861844,medium
10207,38145,79,1593.5156493345016,medium
9481,52117,102,1593.6671332807348,medium
9209,39597,100,1593.8166262500283,medium
8791,35566,98,1594.237558644579,medium
6787,37524,95,1595.1664773192117,medium
6159,50031,122,1595.6140154924692,medium
7018,35809,106,1596.2865870909914,medium
9409,83579,100,1597.2541640738966,medium
10667,48432,114,1597.7497749000304,medium
3659,66726,94,1597.9740824070354,medium
4295,25757,96,1598.4196296033542,medium
6958,36570,114,1598.6116547267802,medium
10184,48520,120,1598.634386659628,medium
3857,37533,104,1598.711918092538,medium
6234,75959,100,1601.3105228388674,medium
3889,48625,100,1601.8817822289905,medium
4789,67602,85,1602.7890178134176,medium
7436,47190,101,1602.8307159412716,medium
3568,70656,91,1603.5022386971514,medium
5224,48580,148,1603.7728160980205,medium
4174,37959,107,1603.8437567898718,medium
8733,37041,97,1604.5390603212415,medium
7024,38142,105,1604.8597293500347,medium
6490,40825,125,1606.6306209217869,medium
9205,45522,124,1607.433827402615,medium
6941,35584,112,1607.6644027262955,medium
6739,38802,126,1608.1508140241906,medium
4307,39651,116,1608.279457929557,medium
7126,75011,110,1608.4043360970832,medium
9526,41146,86,1608.584847790949,medium
10190,76007,112,1609.2689328190322,medium
8356,36053,108,1609.9631875077594,medium
7804,49936,85,1610.286063009485,medium
7786,47285,106,1610.4079006778,medium
7302,33396,116,1610.5790767372994,medium
4485,51782,73,1611.3026684388024,medium
10350,50702,114,1611.4474391970894,medium
4188,51082,104,1611.6953126632206,medium
7600,31603,112,1611.9922009165234,medium
9692,77472,122,1612.7300366020254,medium
7002,47993,96,1612.8123826154192,medium
4725,122491,130,1613.069886642189,medium
4649,52000,86,1613.7791255720458,medium
5143,38143,132,1615.5198324455032,medium
3177,285726,100,1615.5556657505597,medium
8357,85915,90,1615.8081389808092,medium
4545,75803,108,1616.2953843049822,medium
9236,25622,107,1616.5319311598075,medium
4043,23582,124,1616.6606831731929,medium
3355,65202,119,1616.9964445511332,medium
10592,62097,97,1617.498674116434,medium
4517,58563,120,1617.8023679271605,medium
6846,34233,98,1617.880948202712,medium
6660,55706,96,1618.3018805972629,medium
4285,71521,106,1618.473056656762,medium
7372,43948,108,1618.6187838882145,medium
9588,33196,112,1618.6433986899829,medium
4597,52361,120,1618.6642477539103,medium
6169,31159,108,1618.9186038530806,medium
4589,59585,100,1619.464414415157,medium
7301,66937,110,1619.4833806101633,medium
9206,47890,78,1619.8564421885912,medium
6367,29389,136,1620.1436848627557,medium
9293,32840,104,1621.1936078590547,medium
6581,36591,116,1621.23907172475,medium
7589,116114,127,1621.492701905661,medium
7790,43751,124,1622.4262203444127,medium
8580,38690,98,1623.4942755094387,medium
8676,44479,103,1623.701392982012,medium
7570,77091,130,1623.7298816296395,medium
4287,51165,102,1623.9379398368374,medium
6838,54064,83,1623.9586807927458,medium
3830,31375,99,1624.0003789205998,medium
3646,82744,105,1624.2945502787038,medium
6692,42202,100,1624.3588722313875,medium
8348,43753,104,1624.9263658836694,medium
4841,55841,104,1624.9501466591594,medium
6799,102276,87,1625.9593136619,medium
7463,46564,116,1626.641515821062,medium
4775,32183,108,1627.2505994931794,medium
6135,22439,108,1628.4122992847956,medium
7073,40372,100,1628.4914987702616,medium
7691,66144,120,1629.0006420010045,medium
10314,29743,105,1629.6364381601743,medium
4501,72858,87,1630.3108926276177,medium
4849,59025,96,1630.6426734513525,medium
8671,65611,112,1630.736532894306,medium
6191,68617,120,1631.05260215898,medium
4771,50466,106,1631.1612310266978,medium
7785,51291,96,1631.5567145932018,medium
5057,73315,104,1632.4440432479985,medium
4709,46122,109,1633.0985907858108,medium
3575,58357,146,1633.569694918194,medium
8609,33663,110,1635.7567029043405,medium
4538,80722,120,1635.9516597393304,medium
4810,56389,79,1635.9723083257618,medium
9385,44953,108,1636.0300251985177,medium
6780,69790,108,1636.201416074381,medium
6728,40724,98,1636.896719605751,medium
8855,54541,132,1637.4302628218977,medium
6756,46166,109,1637.5739990764118,medium
4832,75638,112,1637.930609518279,medium
9519,19325,87,1638.774465963948,medium
3707,46588,115,1639.0298702261318,medium
6307,45248,129,1639.5017002767754,medium
4339,49850,118,1639.8339107332386,medium
7450,34394,112,1640.2348280901408,medium
5230,85882,96,1640.2885787475598,medium
5052,37624,124,1640.575512156582,medium
3306,63766,106,1641.2083766041897,medium
10366,18524,94,1641.7711623843334,medium
4563,38493,103,1642.450324723914,medium
6425,59102,99,1642.6971493474025,medium
9183,171769,100,1642.8079840084235,medium
4430,73678,108,1642.8288330723506,medium
6504,36411,124,1643.1703511650708,medium
6279,30672,107,1643.908078742555,medium
4317,40867,112,1644.2865870909918,medium
5330,77538,121,1645.808448245952,medium
5322,49840,120,1645.8690044607938,medium
4402,80828,96,1647.3588260466497,medium
4101,45731,97,1648.583798948306,medium
4248,49609,121,1649.860207246803,medium
8453,53190,106,1650.177002429737,medium
10779,121731,119,1650.281139641354,medium
6538,41037,116,1650.8910573397493,medium
8559,54238,88,1651.3394438781547,medium
3541,53157,96,1651.7150047764867,medium
7732,29450,136,1651.8476306357306,medium
3534,57887,108,1652.1795181678117,medium
6120,67628,120,1652.3725921338803,medium
10582,131698,116,1652.6431975328587,medium
6719,60053,109,1652.7094023544628,medium
7383,44867,112,1652.9184026959565,medium
9487,38544,116,1653.785716313104,medium
4547,130991,115,1654.0176634038098,medium
7072,56068,128,1654.4216205802934,medium
6445,74118,130,1654.567347811745,medium
7613,56462,101,1655.2596115235349,medium
6488,140972,128,1655.2881001711626,medium
4236,47004,125,1655.3505392549257,medium
4250,63614,92,1656.0419689404357,medium
5122,52906,112,1656.379721295315,medium
4881,27223,96,1657.499722959077,medium
7703,88612,92,1658.613027173434,medium
10244,62726,100,1660.3906161945902,medium
10357,53333,118,1660.73025141839,medium
4977,90160,132,1661.345091805287,medium
6144,63869,95,1661.4452470630267,medium
4862,100557,124,1661.8909023673634,medium
7550,81535,124,1662.18612256811,medium
10101,42344,113,1662.7989719780685,medium
6440,61552,88,1662.9445911015034,medium
6843,35317,120,1663.5992467473343,medium
4191,95066,100,1663.6567631425946,medium
9429,17885,116,1663.898232685922,medium
4151,74252,124,1663.9190817498488,medium
7427,34031,121,1663.9815208336115,medium
7237,33640,94,1664.5480723515968,medium
7352,43739,132,1664.8110101687648,medium
8750,44359,105,1665.37296192263,medium
4899,72627,84,1666.6527343243492,medium
3730,59901,127,1667.0227410646976,medium
6621,52375,106,1667.1645944502905,medium
6188,63389,118,1667.210058315986,medium
10653,40592,128,1667.676454576232,medium
6384,33547,116,1668.3498602010327,medium
9235,49409,114,1669.2136228967029,medium
6572,64075,108,1669.614540253605,medium
5296,29507,160,1670.5114994690407,medium
8705,39628,118,1671.5378565062138,medium
10143,70559,82,1672.8629846656097,medium
7233,57657,96,1673.1780050876414,medium
7900,59382,119,1674.04835852437,medium
6476,35768,84,1674.7416710788011,medium
7097,65839,106,1675.8201908307456,medium
8728,61952,91,1676.1369860136792,medium
9577,46456,120,1677.9919997593993,medium
6879,46495,114,1679.007138293284,medium
7197,38745,124,1679.7733545183962,medium
4040,40832,112,1679.9993300779577,medium
9204,65501,120,1680.0439599173749,medium
10013,32480,132,1680.0656430075796,medium
8840,86383,88,1680.2036225473137,medium
4088,68240,111,1680.235876932783,medium
9321,38595,109,1680.3615891265868,medium
3899,53193,108,1681.7314552334185,medium
6984,33394,128,1681.7739873875507,medium
4900,29434,120,1682.343578725117,medium
8482,96191,112,1682.4703397615633,medium
9271,41885,99,1682.7272115988085,medium
9674,39805,103,1682.8098668773446,medium
4008,65704,88,1682.8268420954123,medium
10342,65344,116,1682.9140040889613,medium
5110,45171,122,1683.060565346692,medium
5070,56511,96,1683.418950549462,medium
6454,34857,120,1684.0765379068555,medium
9210,35632,120,1684.076537906856,medium
4229,48322,111,1685.2779448493868,medium
5278,69957,88,1685.6455589781765,medium
7368,99295,113,1686.1425415713352,medium
4737,57229,100,1686.7051125351147,medium
4228,30836,116,1687.2180215036983,medium
9331,38673,96,1687.4469287748227,medium
4967,42758,104,1688.039037228873,medium
4437,41418,122,1688.5262825530451,medium
10100,36932,118,1688.8252684916338,medium
9368,51083,122,1689.121322718658,medium
3353,37154,160,1689.52727087208,medium
4767,66915,95,1689.9830944373905,medium
9607,38513,124,1692.161708923466,medium
6418,68384,88,1692.5681961768933,medium
7803,65943,88,1693.039407017623,medium
4929,35277,126,1693.7451751359108,medium
4428,63694,100,1693.803740373814,medium
4234,38800,124,1694.1377269908517,medium
4713,41438,114,1695.4280706878344,medium
4594,57875,100,1695.5320997914332,medium
5013,45437,120,1696.736331737182,medium
10238,79931,104,1696.9898538100747,medium
7787,61004,92,1697.2920971435378,medium
6247,69579,104,1697.8563334009436,medium
8694,40722,109,1697.9396215486336,medium
4893,60372,96,1698.1069237622733,medium
7327,71917,128,1698.2187005575915,medium
4152,38538,122,1698.3435787251165,medium
4819,43357,112,1698.7436620557403,medium
3788,46246,112,1699.043482020607,medium
10177,55158,112,1699.5863608711193,medium
8314,63404,101,1699.6517316664454,medium
4032,58599,101,1699.923171091702,medium
6136,32036,140,1700.2685630302817,medium
4030,38559,110,1700.3262942419071,medium
7119,38882,120,1700.7735094907823,medium
9330,59401,90,1701.3979003284098,medium
3681,73527,128,1702.5227179723288,medium
8566,102446,100,1705.325615188014,medium
8578,83997,120,1706.2346269330162,medium
6887,33474,119,1707.0378334138445,medium
8262,41125,124,1707.121121561534,medium
9518,52335,100,1707.3537945704998,medium
6954,36706,114,1707.5449856676478,medium
4704,46907,117,1708.3490261747545,medium
6851,35579,110,1708.8342805219886,medium
7122,37893,112,1709.6988772439377,medium
6709,57686,96,1709.9286185413398,medium
8842,27809,119,1710.798971978069,medium
10817,43310,110,1710.9862892293572,medium
9228,57310,106,1711.2614943924548,medium
9361,45888,112,1711.4080556501858,medium
4263,50566,130,1711.9190817498484,medium
6444,31607,128,1713.4779331605257,medium
4395,48125,112,1714.026675434165,medium
7314,77232,132,1714.3644277890437,medium
8707,37801,104,1716.8483240284927,medium
9118,92520,102,1717.14542709816,medium
7135,97498,124,1717.3620670233547,medium
4343,36203,92,1717.4216811039005,medium
7396,38185,124,1717.509677123728,medium
3643,35546,133,1717.617580073186,medium
8857,54067,114,1718.204980655098,medium
4578,50072,100,1718.556668408463,medium
4311,38689,124,1719.5378565062135,medium
9119,47967,118,1720.529214264609,medium
6354,94576,112,1720.9017510819008,medium
9298,43054,110,1721.0750248266847,medium
3484,29403,90,1721.1563219974355,medium
3759,34846,106,1721.621669415039,medium
3703,69188,126,1721.6879823446618,medium
6952,63219,140,1722.0313833063024,medium
9175,50806,121,1722.7663939885874,medium
8650,95361,91,1722.8003444247224,medium
6196,40940,126,1722.8496821362778,medium
7551,52540,119,1723.482546583885,medium
8553,35200,120,1723.545819693927,medium
8572,77265,110,1724.2411232252964,medium
8436,49265,110,1724.2411232252966,medium
8808,146248,120,1724.5599093851692,medium
4016,75564,92,1725.7582765081186,medium
10375,49862,104,1725.9513504741876,medium
9917,48607,114,1725.9703166691934,medium
7655,73301,121,1726.7989719780685,medium
6590,46055,110,1727.4072216239078,medium
9362,33173,120,1727.873617884154,medium
3796,68196,127,1728.4024532281624,medium
8748,64542,144,1728.5358050056666,medium
9575,53994,82,1728.5534274317574,medium
7611,72021,118,1728.5897704794509,medium
9110,64260,102,1728.9671218772264,medium
3739,38934,130,1729.1589321842885,medium
7213,65949,127,1729.8355924450352,medium
7536,48707,112,1730.4476078287155,medium
9731,52081,118,1730.889389287193,medium
3491,41392,132,1731.6518397744633,medium
4727,36638,116,1731.9053618473563,medium
10411,30010,103,1732.6393236869994,medium
7729,55129,132,1732.8135395660793,medium
4640,34074,136,1732.8143735923577,medium
4167,71580,116,1733.3385010642287,medium
10351,43857,106,1734.7526740860949,medium
3918,43753,124,1734.797089109148,medium
4382,136154,124,1735.0923093098947,medium
4808,82591,92,1735.2519719398333,medium
3546,64966,113,1735.2577286546134,medium
3938,80782,126,1735.5378565062138,medium
6913,50168,124,1735.958788900764,medium
9532,79524,120,1736.2102132883724,medium
8476,74657,132,1737.1459375204263,medium
6641,43574,114,1737.1969712826472,medium
6088,48612,116,1737.3710790537098,medium
8818,70100,108,1737.6454501905291,medium
4969,48319,119,1740.7699585693051,medium
7033,23484,124,1741.1530666818612,medium
9564,85755,121,1742.648644982496,medium
8740,30066,110,1742.6902350023324,medium
6270,62700,114,1745.5811282378454,medium
7637,53644,112,1746.0020606323965,medium
8264,179284,116,1747.459814651037,medium
8624,83256,99,1747.4786727380256,medium
6548,26606,132,1747.5061125430109,medium
7841,54765,112,1747.7350198141353,medium
9391,39556,129,1747.8637718275202,medium
6087,216088,90,1748.9277383303229,medium
6326,53355,106,1749.293037198533,medium
8598,35160,113,1750.2693026077814,medium
5271,51040,131,1751.175597457584,medium
7704,52020,118,1751.638119871971,medium
8839,103290,93,1751.7599582199148,medium
3772,39147,140,1751.8547597971651,medium
9120,39856,111,1752.5708042844444,medium
7801,56391,112,1752.9009170556226,medium
4233,28269,120,1752.9501466591594,medium
3973,49552,126,1752.972878592007,medium
8406,48852,114,1754.0653337424374,medium
7184,48480,118,1754.532778845326,medium
3734,43183,116,1754.9537112398762,medium
5215,71872,108,1754.969637615301,medium
7635,51861,124,1755.1029893928062,medium
9472,43883,148,1755.908186850573,medium
7744,76016,88,1756.2996884631998,medium
6071,69549,104,1756.4935964555466,medium
4499,35294,116,1756.686670421615,medium
3631,53713,110,1757.9494676052666,medium
4890,47424,126,1758.4385957983604,medium
9447,66577,120,1758.5396931903956,medium
7825,57496,132,1758.7327671564642,medium
4381,31000,112,1759.8281540184582,medium
4193,39502,120,1760.4440432479985,medium
6518,74742,130,1761.4533183587569,medium
3959,48919,114,1761.5830111067662,medium
4215,38919,92,1761.5902490558478,medium
9441,39696,74,1761.6354036564007,medium
5146,27846,120,1761.8771824648709,medium
8617,50675,101,1763.9628782426169,medium
6396,34188,116,1764.180567010454,medium
4995,44287,120,1764.4766212374789,medium
8713,45717,120,1764.476621237479,medium
5242,23579,116,1764.84727518585,medium
6752,55858,100,1765.00074870935,medium
9384,46517,116,1766.1803658533297,medium
8378,51310,136,1766.546498747818,medium
8538,110953,136,1766.8179381730747,medium
4358,43309,126,1767.2180215036988,medium
6330,49382,104,1767.2490402282706,medium
6868,68509,112,1768.188530198167,medium
9338,27925,100,1770.466465915703,medium
4968,33740,129,1770.88834044455,medium
6249,59900,105,1772.2827132451316,medium
7171,36359,121,1772.3244113729857,medium
8999,41492,136,1772.5788755801746,medium
5174,50235,113,1772.603382273925,medium
4093,58878,132,1776.6106195433772,medium
6277,64916,108,1776.9195603262465,medium
6430,28163,132,1778.0483585243696,medium
7564,43601,112,1778.129655695121,medium
4635,93439,103,1778.1931436215264,medium
6814,39289,132,1778.343578725116,medium
8830,37751,116,1778.573320022519,medium
3807,33211,124,1779.1892092520588,medium
9297,62225,104,1779.9372145982063,medium
6481,38038,120,1781.588042582916,medium
4397,55760,124,1781.7840482605477,medium
3741,68683,132,1781.8048973244745,medium
10404,103330,104,1782.2843949569287,medium
4621,51670,117,1782.988172098278,medium
7565,87027,124,1785.0977567595323,medium
9349,71110,130,1785.687148318383,medium
4332,163228,96,1785.7248644923598,medium
6926,41123,130,1787.6915469253784,medium
3330,48365,121,1788.7453437675365,medium
6732,40695,112,1789.2324809836914,medium
5209,107224,90,1789.8823206493655,medium
9267,38906,141,1789.9495757132845,medium
4836,58427,139,1790.3118347619138,medium
3920,49616,84,1790.5025161164244,medium
6861,36995,128,1791.0071382932847,medium
7643,62038,129,1791.094192178815,medium
3952,89284,136,1791.8944669480802,medium
4244,54453,88,1793.469351442528,medium
7145,109583,116,1793.5565134360772,medium
5187,49107,124,1795.0388822564869,medium
4951,35666,128,1795.6063759087683,medium
8783,42531,116,1796.4511724094325,medium
7202,93015,132,1796.4974703014054,medium
5243,68869,108,1797.1208122963913,medium
3651,43196,112,1797.2692564230438,medium
7626,91435,110,1797.4425301678275,medium
4897,62591,109,1797.6552962471624,medium
10811,56556,172,1798.7821048680191,medium
6312,85895,104,1799.843246367605,medium
4903,43895,131,1801.0334348068486,medium
8775,66309,114,1801.4713424194667,medium
9328,45126,137,1801.7750362301924,medium
3900,28849,132,1802.5298471337624,medium
4115,82335,129,1804.3490261747545,medium
9671,25525,128,1804.8332316793465,medium
8250,47844,104,1805.3327443494488,medium
6963,56101,123,1805.3403839331493,medium
4336,48135,116,1805.378208215144,medium
4422,70383,114,1805.527701184437,medium
8834,51171,103,1806.4119900196529,medium
6943,94774,112,1806.4961121936208,medium
6447,53497,112,1806.519892969112,medium
4192,48656,124,1806.8367962600632,medium
3756,80593,116,1807.410987361749,medium
4798,47764,114,1808.9652390083056,medium
4235,39196,124,1809.1601958432952,medium
3676,56925,129,1810.1099635818543,medium
7572,30329,114,1810.1269387999216,medium
6243,45336,112,1810.276431769216,medium
7873,46284,118,1810.52304157634,medium
10330,72836,136,1811.481497741242,medium
4750,56834,126,1813.3385010642287,medium
8506,79172,88,1813.575480310713,medium
5030,33689,120,1813.763199196621,medium
3488,46806,128,1814.350707886552,medium
7175,70581,115,1814.813230300937,medium
4396,40099,116,1814.900284186468,medium
8329,120678,91,1815.0221225344128,medium
7210,23450,120,1815.4677778387504,medium
8459,51107,148,1816.716639623915,medium
6636,79322,100,1816.834604126,medium
3895,49504,115,1816.8414096834224,medium
8698,41489,128,1816.9501466591591,medium
4921,59175,96,1818.2952898562044,medium
7229,51507,130,1818.529013107484,medium
3804,43346,108,1818.612193147156,medium
3754,40343,144,1820.429382610881,medium
10339,115156,82,1821.3656459429403,medium
7045,78648,128,1821.9922145757632,medium
9208,87192,97,1822.0391596757595,medium
6556,35492,110,1822.519058942833,medium
4773,61719,120,1822.961674427589,medium
6918,77671,126,1823.427236661557,medium
4277,104927,124,1823.55294885536,medium
8575,47882,141,1823.6236603919776,medium
6478,140204,138,1824.0155793777644,medium
4474,47649,112,1824.3977453560249,medium
6212,62458,132,1825.0353176757687,medium
6524,167098,86,1825.3227901847968,medium
8663,41900,104,1825.4910345327328,medium
3627,47147,133,1826.5317300026827,medium
3487,64700,116,1826.6744174145545,medium
4802,65662,87,1827.431018817568,medium
9946,52061,118,1828.30544517798,medium
9953,128194,89,1828.903957554832,medium
6777,81126,104,1829.247573332838,medium
3824,46042,104,1830.980532514577,medium
6715,68735,136,1831.092309309894,medium
10300,69163,108,1831.2765867416008,medium
9376,77251,116,1831.5926560062755,medium
8594,49080,116,1832.4591355971447,medium
9664,52947,143,1832.492224008892,medium
8449,45309,137,1835.2119411849064,medium
8757,54431,131,1835.284658037332,medium
5267,51932,132,1835.395492698353,medium
9234,131424,156,1835.7624596191204,medium
8534,31181,148,1836.603490381943,medium
4708,35772,137,1836.645080401779,medium
9571,41010,132,1837.3998913053488,medium
7389,58379,126,1837.400940147992,medium
6434,84111,105,1838.8045418745933,medium
4755,39870,109,1839.1527574167185,medium
9728,89868,128,1839.4034558860665,medium
7654,58103,156,1840.9521376360976,medium
7142,75142,124,1843.7350198141355,medium
5124,60777,115,1844.19377649068,medium
7203,52609,121,1844.3641185239007,medium
3907,92599,130,1845.0432808634816,medium
6796,44125,116,1845.1473099670804,medium
10336,78280,124,1846.034638621877,medium
7130,43177,104,1846.2635458930013,medium
8789,54433,138,1847.092309309894,medium
8350,29312,110,1847.2765867416017,medium
5029,27183,132,1848.9263658836687,medium
6353,110628,103,1849.366371181572,medium
3853,167475,141,1849.62470923462,medium
4029,41044,132,1849.816626250028,medium
9641,32344,152,1849.8591584041608,medium
4691,34031,128,1850.063450873517,medium
5255,72352,133,1850.170519796696,medium
7538,56862,106,1851.6035509055505,medium
9761,94548,111,1851.815268142244,medium
4245,87439,116,1852.046166390307,medium
3685,78248,110,1852.1948253333223,medium
8625,55458,140,1852.432314322444,medium
3960,73499,134,1852.5571924899696,medium
4409,61530,94,1852.6960060559816,medium
6574,25958,128,1853.229549272129,medium
4872,72247,110,1853.3089635739584,medium
4705,30017,132,1856.1204425076407,medium
8477,93362,117,1856.7562386668124,medium
10321,126612,117,1857.0276780920688,medium
8326,61233,127,1858.212943842811,medium
4658,48580,124,1858.7182132276928,medium
4294,101817,104,1858.923339723328,medium
7009,55276,124,1859.289472617816,medium
9300,56083,126,1859.4351998492689,medium
9345,55980,120,1860.155118182408,medium
6511,49027,118,1860.576050576958,medium
7717,87611,141,1860.8513638480736,medium
5015,138942,113,1861.0118605042908,medium
5091,56834,130,1861.4642132580325,medium
4637,33418,133,1861.9922145757623,medium
4507,60417,96,1862.2640863926783,medium
9933,122718,140,1863.0923093098943,medium
6833,34922,116,1864.4629013349856,medium
7737,72530,112,1864.7335067339643,medium
8337,36076,136,1864.8006536898647,medium
8658,48876,111,1865.5129324393029,medium
10600,78589,136,1866.8288330723497,medium
7641,61957,140,1867.9867671261247,medium
3615,44904,120,1869.3298126378847,medium
5172,57864,130,1869.5485502483643,medium
6902,33307,140,1869.5721162074904,medium
6204,48836,146,1870.456727967088,medium
4092,94316,122,1871.82731999218,medium
4986,62615,105,1872.2176660538173,medium
4852,280962,95,1872.517700835048,medium
4645,38718,136,1872.5659897039604,medium
6199,166615,116,1872.8186777505748,medium
3674,54851,132,1872.8603758784284,medium
4300,45493,134,1873.305923074748,medium
